X19,X20,X21,X27,X29,X37,X41,X42,X43,X47,X49,X50,X51,X56,X67,X68,X69,X70,X72,X76,classe
0.4797,0.5076,0.5375,0.4711,0.4089,0.5201,0.2729,0.4824,0.4901,0.4396,0.5932,0.5995,0.4565,0.6622,0.3204,0.4074,0.5098,0.5545,0.6403,0.5103,GO0003674@GO0016021@GO0006281@GO0030036@GO0030026
0.5405,0.6298,0.45,0.5958,0.4312,0.3795,0.36,0.5788,0.3276,0.5024,0.6057,0.6041,0.5308,0.6286,0.4392,0.4105,0.5294,0.6091,0.6151,0.4604,GO0000149@GO0030134@GO0005783@GO0005794@GO0006888
0.7534,0.3855,0.4469,0.5566,0.4453,0.4257,0.5129,0.5271,0.4113,0.3623,0.5645,0.6041,0.465,0.6487,0.5773,0.5648,0.4935,0.5545,0.6259,0.2434,GO0004407@GO0003677@GO0030528@GO0000508@GO0005634@GO0016575@GO0007131@GO0007068@GO0045836@GO0030437@GO0042493
0.4966,0.6489,0.4844,0.5681,0.4777,0.2651,0.36,0.6235,0.2906,0.3977,0.7222,0.5905,0.3779,0.6521,0.5608,0.6142,0.6209,0.6879,0.5324,0.4076,GO0003743@GO0005085@GO0005851@GO0032045@GO0006446
0.5037,0.5007,0.5571,0.4296,0.4514,0.4357,0.3882,0.4306,0.5542,0.4702,0.647,0.4208,0.38,0.6504,0.4757,0.5884,0.5814,0.6442,0.5758,0.4078,GO0003735@GO0005762@GO0005739@GO0006412
0.4788,0.5184,0.5539,0.5681,0.5121,0.6225,0.4706,0.4118,0.4828,0.5427,0.5197,0.5701,0.5393,0.5294,0.469,0.5944,0.5726,0.6261,0.5596,0.4053,GO0003729@GO0005685@GO0000243@GO0000398
0.4734,0.5008,0.5402,0.5543,0.5911,0.4277,0.4753,0.5929,0.4704,0.5153,0.5448,0.5928,0.431,0.5933,0.4474,0.5295,0.4997,0.5908,0.5729,0.4366,GO0005052@GO0005777@GO0005829@GO0007031@GO0006625
0.4967,0.5056,0.566,0.5912,0.5061,0.4444,0.4429,0.4682,0.601,0.5942,0.552,0.5158,0.4904,0.6185,0.4559,0.5753,0.5429,0.6154,0.5825,0.4286,GO0005088@GO0030008@GO0006888
0.4662,0.4656,0.5125,0.7298,0.5364,0.5843,0.5318,0.5247,0.4606,0.5362,0.5394,0.6606,0.6921,0.5176,0.4006,0.5556,0.5163,0.6606,0.4353,0.4076,GO0003677@GO0003704@GO0005634@GO0000096
0.4966,0.4466,0.5656,0.3672,0.5162,0.496,0.2729,0.1694,0.1232,0.43,0.5806,0.5928,0.5096,0.6403,0.4282,0.642,0.6078,0.4576,0.5504,0.3812,GO0000175@GO0000176@GO0000177@GO0006402@GO0006365
0.5372,0.5194,0.5094,0.6443,0.5396,0.46,0.4616,0.4946,0.4792,0.599,0.6344,0.6041,0.4352,0.6,0.605,0.4938,0.4837,0.7848,0.6115,0.217,GO0003682@GO0032184@GO0000802@GO0007129
0.6858,0.6794,0.45,0.6305,0.496,0.4337,0.3906,0.4471,0.2365,0.4928,0.4839,0.5158,0.5945,0.6571,0.5055,0.4105,0.4902,0.5879,0.5216,0.5337,GO0003723@GO0005737@GO0007047@GO0001302@GO0042493
0.4966,0.4847,0.525,0.5916,0.5201,0.4186,0.4219,0.452,0.4024,0.4847,0.7025,0.5995,0.4374,0.684,0.5083,0.6698,0.5719,0.5333,0.6403,0.4194,GO0004349@GO0005737@GO0006561@GO0042254@GO0000723
0.6182,0.5649,0.6437,0.649,0.6943,0.5442,0.4047,0.3718,0.3596,0.4074,0.5932,0.4955,0.552,0.6639,0.4309,0.6049,0.5425,0.6121,0.5971,0.4487,GO0008094@GO0003677@GO0016586@GO0005634@GO0043044@GO0006368@GO0000074@GO0006355
0.6486,0.5153,0.5719,0.4342,0.5304,0.491,0.4494,0.6306,0.4353,0.4122,0.6057,0.5543,0.535,0.558,0.4254,0.571,0.4575,0.5879,0.6655,0.5073,GO0003674@GO0000799@GO0000070@GO0007076@GO0010032
0.4966,0.6031,0.5,0.5642,0.5183,0.4398,0.4157,0.4804,0.4357,0.4348,0.6649,0.5724,0.5563,0.6655,0.5138,0.6296,0.7157,0.7545,0.518,0.2874,GO0004814@GO0005739@GO0005737@GO0006420@GO0006412
0.5608,0.5153,0.5688,0.6051,0.4798,0.5482,0.4894,0.6424,0.5296,0.5733,0.5789,0.6425,0.586,0.4874,0.5497,0.5154,0.4706,0.6091,0.5827,0.2493,GO0003709@GO0000127@GO0006384
0.5135,0.3817,0.45,0.4319,0.4393,0.49,0.3671,0.5318,0.5788,0.5974,0.629,0.491,0.4013,0.6958,0.5138,0.4167,0.2549,0.4606,0.6007,0.61,GO0004032@GO0005634@GO0005737@GO0019568@GO0042843
0.5878,0.7137,0.4375,0.7621,0.5951,0.4016,0.5694,0.4353,0.4335,0.4122,0.6398,0.5045,0.5372,0.8471,0.4669,0.5401,0.6013,0.7061,0.7122,0.437,GO0003746@GO0005840@GO0006414
0.2736,0.5802,0.5406,0.5982,0.5749,0.5984,0.4729,0.6518,0.5123,0.5588,0.69,0.6131,0.5138,0.5008,0.3702,0.5247,0.4967,0.6515,0.5144,0.4399,GO0008821@GO0048476@GO0005634@GO0006265@GO0006281@GO0007131
0.3919,0.4198,0.525,0.4018,0.4514,0.3755,0.3082,0.4988,0.4655,0.4815,0.6487,0.5294,0.4204,0.6134,0.547,0.5525,0.5294,0.603,0.6043,0.4106,GO0003712@GO0000124@GO0046695@GO0000747@GO0016573@GO0001403@GO0007124@GO0030437
0.5169,0.6679,0.4344,0.4965,0.8462,0.5643,0.5129,0.5012,0.5296,0.4767,0.629,0.5,0.5329,0.6908,0.489,0.5093,0.5294,0.6697,0.5755,0.4663,GO0003735@GO0005762@GO0005739@GO0006412
0.5405,0.5802,0.5656,0.6397,0.5526,0.3896,0.4494,0.5318,0.5,0.533,0.6452,0.6425,0.4841,0.5815,0.4282,0.5216,0.5,0.6121,0.6619,0.5015,GO0016251@GO0005667@GO0000723@GO0000122
0.4595,0.5229,0.5187,0.4873,0.4271,0.4739,0.4541,0.3365,0.4409,0.401,0.69,0.5701,0.5435,0.6084,0.4088,0.5185,0.6078,0.597,0.6511,0.4633,GO0003674@GO0005737@GO0008150
0.4493,0.4618,0.5781,0.6212,0.5972,0.4498,0.5435,0.3271,0.5961,0.5427,0.7258,0.7602,0.5648,0.6655,0.4392,0.5833,0.6307,0.6515,0.5647,0.3578,GO0003674@GO0005634@GO0007131@GO0007047
0.5068,0.6069,0.4719,0.7136,0.5607,0.5602,0.5482,0.5482,0.6108,0.4428,0.5573,0.4774,0.3737,0.679,0.3287,0.4414,0.4412,0.6152,0.5683,0.4516,GO0000298@GO0005774@GO0006797
0.2297,0.5687,0.55,0.5982,0.5567,0.5462,0.3595,0.4612,0.5246,0.5411,0.5663,0.5588,0.518,0.605,0.2044,0.5648,0.5327,0.6879,0.4604,0.3871,GO0016251@GO0000112@GO0005675@GO0006289@GO0000717@GO0006367@GO0007070
0.4392,0.4618,0.4938,0.6443,0.5223,0.5,0.5529,0.5835,0.6453,0.4734,0.6685,0.552,0.4246,0.6706,0.2983,0.4753,0.549,0.6545,0.4964,0.3988,GO0000171@GO0003723@GO0000172@GO0006364@GO0006379
0.5,0.4504,0.6187,0.6721,0.5992,0.3815,0.2424,0.5882,0.3473,0.438,0.6237,0.5271,0.5159,0.7597,0.326,0.5062,0.5163,0.5545,0.6835,0.5777,GO0031386@GO0005634@GO0005940@GO0016925
0.4054,0.4351,0.5187,0.6328,0.6498,0.4779,0.5012,0.4824,0.5025,0.6538,0.5806,0.4842,0.6306,0.6758,0.4199,0.679,0.5882,0.6758,0.4892,0.3607,GO0019789@GO0005635@GO0030915@GO0005634@GO0005737@GO0006281
0.4291,0.4695,0.5125,0.4573,0.5223,0.4699,0.44,0.52,0.5542,0.5894,0.6434,0.5928,0.5626,0.6504,0.3204,0.5494,0.5359,0.6091,0.5899,0.3871,GO0003674@GO0005737@GO0008150
0.5439,0.5115,0.5656,0.6166,0.6012,0.6305,0.5553,0.4729,0.4581,0.4251,0.6326,0.5294,0.4926,0.9042,0.5221,0.5648,0.6013,0.6727,0.5719,0.5015,GO0003743@GO0005515@GO0005840@GO0005739@GO0005737@GO0006413
0.4831,0.3779,0.4969,0.649,0.4615,0.4337,0.3435,0.2024,0.3916,0.4702,0.7419,0.6493,0.6369,0.679,0.3702,0.5988,0.5719,0.7394,0.5971,0.437,GO0016156@GO0005840@GO0005739@GO0005829@GO0008152
0.4358,0.5649,0.4094,0.5497,0.4636,0.5161,0.3459,0.4776,0.4039,0.4412,0.595,0.4661,0.5096,0.6874,0.4006,0.5123,0.4771,0.6,0.6259,0.522,GO0004610@GO0005634@GO0005737@GO0006045
0.4662,0.4084,0.5062,0.5196,0.496,0.4578,0.3694,0.3153,0.5074,0.277,0.7473,0.5362,0.5138,0.6622,0.384,0.571,0.6176,0.5848,0.5971,0.3812,GO0005215@GO0005783@GO0006810
0.4595,0.4275,0.5469,0.5266,0.5648,0.3795,0.3576,0.4329,0.3793,0.6312,0.7491,0.5498,0.4586,0.5933,0.6133,0.6358,0.5948,0.5636,0.5072,0.3226,GO0043014@GO0005575@GO0007023@GO0007024
0.5059,0.5221,0.5313,0.4503,0.5162,0.253,0.2094,0.3341,0.3177,0.4654,0.7061,0.5928,0.4904,0.7647,0.4523,0.5411,0.5881,0.6565,0.5589,0.4028,GO0008565@GO0005086@GO0005784@GO0005783@GO0006613
0.5101,0.6718,0.4625,0.5473,0.5202,0.6064,0.3929,0.4682,0.3374,0.3913,0.6774,0.6131,0.4926,0.637,0.5967,0.7191,0.732,0.7424,0.5036,0.3255,GO0003743@GO0005840@GO0005850@GO0043614@GO0006413
0.3581,0.5038,0.5688,0.7021,0.4899,0.506,0.1976,0.4776,0.4261,0.4155,0.5824,0.681,0.6773,0.6571,0.3674,0.6512,0.6209,0.7364,0.4496,0.2815,GO0008113@GO0005634@GO0005737@GO0006979
0.2095,0.5573,0.5969,0.4734,0.5506,0.4337,0.3882,0.5412,0.5468,0.4138,0.681,0.6109,0.5159,0.642,0.4503,0.4907,0.5294,0.597,0.5647,0.4663,GO0016887@GO0005737@GO0008150
0.3716,0.355,0.5844,0.5824,0.5344,0.4562,0.4647,0.4584,0.4542,0.4815,0.6703,0.5271,0.4607,0.758,0.5718,0.7006,0.6667,0.6182,0.5576,0.4106,GO0015392@GO0015212@GO0005886@GO0006863@GO0015856@GO0015861
0.5506,0.5126,0.588,0.6513,0.5648,0.3614,0.2424,0.4965,0.3596,0.5507,0.7419,0.7421,0.5732,0.6937,0.5196,0.6484,0.6371,0.6743,0.5774,0.3688,GO0003735@GO0005842@GO0006412
0.5126,0.4726,0.5219,0.6397,0.6417,0.4618,0.6541,0.5224,0.5049,0.4589,0.6183,0.5498,0.4904,0.6538,0.5081,0.5814,0.5669,0.6133,0.5693,0.4098,GO0015392@GO0016021@GO0008150
0.4291,0.5458,0.5781,0.6952,0.6053,0.5301,0.5082,0.5718,0.5468,0.5717,0.6774,0.6109,0.4522,0.6454,0.4945,0.5556,0.5523,0.6394,0.4928,0.3871,GO0003674@GO0005575@GO0008150
0.5608,0.6718,0.5359,0.559,0.581,0.4436,0.4295,0.4808,0.4401,0.4821,0.6134,0.5373,0.4708,0.6713,0.511,0.429,0.4837,0.5667,0.5504,0.6158,GO0003942@GO0003991@GO0005739@GO0005759@GO0006526@GO0006592@GO0045449
0.5912,0.458,0.5156,0.5935,0.5,0.4016,0.2824,0.2118,0.5148,0.5926,0.5842,0.5362,0.4331,0.7008,0.4448,0.5772,0.5131,0.5667,0.6367,0.3695,GO0003674@GO0005739@GO0005624@GO0008150
0.5034,0.6183,0.4812,0.5914,0.5263,0.4236,0.3995,0.4752,0.4347,0.4396,0.647,0.552,0.4947,0.6975,0.4862,0.571,0.5196,0.603,0.518,0.4076,GO0004049@GO0005950@GO0005737@GO0000162
0.4595,0.6298,0.5365,0.6836,0.666,0.5301,0.52,0.5718,0.601,0.5845,0.6738,0.5543,0.5159,0.6218,0.4945,0.5833,0.5882,0.6394,0.4353,0.3226,GO0003674@GO0005575@GO0030437
0.527,0.5611,0.5812,0.6952,0.6154,0.5663,0.4894,0.5953,0.4951,0.4573,0.6828,0.5588,0.5202,0.8471,0.5166,0.716,0.6863,0.7182,0.5468,0.3021,GO0003735@GO0005842@GO0006412@GO0042493
0.5676,0.5496,0.4719,0.739,0.5425,0.4016,0.3929,0.4165,0.3842,0.343,0.7115,0.6652,0.5478,0.5815,0.5083,0.6883,0.6993,0.797,0.464,0.3196,GO0005034@GO0005886@GO0043332@GO0007232@GO0007124
0.5304,0.6374,0.4344,0.6305,0.4534,0.3273,0.3647,0.36,0.3177,0.504,0.6147,0.595,0.5329,0.6538,0.4006,0.5093,0.549,0.597,0.4784,0.4399,GO0004843@GO0005935@GO0000131@GO0016579
0.4257,0.5763,0.5812,0.5058,0.5405,0.4277,0.3388,0.8024,0.3966,0.4138,0.6147,0.5905,0.5605,0.6756,0.4724,0.6358,0.6307,0.6697,0.4856,0.3812,GO0003713@GO0003714@GO0005634@GO0000122@GO0045944
0.598,0.7328,0.4531,0.5982,0.5092,0.4318,0.5271,0.5131,0.4416,0.4911,0.6362,0.552,0.6157,0.5866,0.547,0.5216,0.5752,0.6879,0.5252,0.3754,GO0016887@GO0016944@GO0000124@GO0046695@GO0008023@GO0005739@GO0006338@GO0006368
0.5304,0.4351,0.625,0.5729,0.5086,0.4596,0.4488,0.5077,0.4507,0.4911,0.6631,0.5656,0.4692,0.8134,0.5663,0.5772,0.4902,0.5091,0.5288,0.4633,GO0003677@GO0005515@GO0005634@GO0005977@GO0001402@GO0007265@GO0007124@GO0051436@GO0000077@GO0030437
0.4797,0.4504,0.6031,0.552,0.5466,0.3173,0.3929,0.5388,0.4064,0.4638,0.6487,0.4819,0.4735,0.6353,0.5552,0.6481,0.5784,0.6515,0.4388,0.3314,GO0003674@GO0005575@GO0030435
0.4865,0.5954,0.4625,0.6166,0.5304,0.5361,0.5035,0.7294,0.5123,0.4799,0.5538,0.6131,0.5223,0.7697,0.4254,0.3827,0.4804,0.5606,0.6978,0.5572,GO0004148@GO0004375@GO0004739@GO0004591@GO0005960@GO0009353@GO0005967@GO0005739@GO0042645@GO0006564@GO0006546@GO0006550@GO0006552@GO0006574@GO0006086
0.3277,0.2634,0.6656,0.5843,0.5547,0.5683,0.64,0.5671,0.7414,0.6473,0.595,0.552,0.535,0.5529,0.6436,0.716,0.6961,0.6364,0.518,0.3255,GO0004934@GO0005887@GO0030031@GO0000749
0.4459,0.4351,0.475,0.4503,0.5364,0.4859,0.4188,0.4212,0.4901,0.4718,0.6631,0.6222,0.4989,0.6471,0.4171,0.5957,0.5523,0.5606,0.536,0.4809,GO0016887@GO0030014@GO0005737@GO0006355
0.5777,0.5153,0.5531,0.7483,0.6296,0.3835,0.4494,0.4165,0.4015,0.5604,0.681,0.586,0.535,0.721,0.4779,0.6173,0.4869,0.6333,0.5755,0.3812,GO0003700@GO0003704@GO0005634@GO0006644@GO0006990
0.3919,0.5382,0.5531,0.4711,0.5101,0.3373,0.4212,0.3906,0.3522,0.4783,0.5538,0.4593,0.4989,0.6639,0.4309,0.5093,0.5817,0.6212,0.6906,0.4545,GO0003899@GO0005739@GO0005759@GO0042645@GO0006390@GO0000002
0.4257,0.3588,0.5219,0.6097,0.504,0.4659,0.4988,0.4447,0.5369,0.6989,0.8996,0.7851,0.6157,0.5227,0.5,0.6605,0.5392,0.6455,0.5683,0.5279,GO0005515@GO0005575@GO0009228@GO0008614
0.3986,0.5229,0.5094,0.5774,0.502,0.5181,0.4329,0.6753,0.4754,0.3929,0.5556,0.4457,0.5308,0.6555,0.3895,0.3796,0.5196,0.6242,0.4928,0.4487,GO0004175@GO0008541@GO0005634@GO0006511
0.4696,0.4695,0.4812,0.5658,0.5142,0.3233,0.4682,0.6282,0.3768,0.4493,0.6434,0.5905,0.5265,0.6706,0.5414,0.5679,0.5359,0.5545,0.5252,0.4604,GO0016887@GO0005830@GO0005829@GO0006448
0.4459,0.494,0.5378,0.4914,0.488,0.4225,0.4177,0.4904,0.4209,0.5201,0.5323,0.5226,0.5032,0.7143,0.326,0.463,0.4771,0.4545,0.5863,0.4868,GO0004843@GO0005838@GO0016579
0.5236,0.4924,0.6,0.5335,0.5202,0.2831,0.4682,0.6424,0.4655,0.5008,0.6613,0.6312,0.5499,0.684,0.4834,0.5772,0.5294,0.5879,0.5791,0.4252,GO0005515@GO0016587@GO0006338
0.4527,0.4008,0.5469,0.5035,0.4615,0.255,0.5553,0.8588,0.6502,0.5438,0.4857,0.6063,0.5244,0.7445,0.2431,0.0926,0.1078,0.4697,0.6655,0.6246,GO0004373@GO0005739@GO0005737@GO0005978
0.4764,0.5382,0.45,0.7275,0.5688,0.3735,0.5106,0.4659,0.3867,0.5024,0.6649,0.5905,0.6072,0.6924,0.4116,0.534,0.585,0.6727,0.5216,0.3636,GO0003674@GO0005575@GO0008150
0.5574,0.6069,0.4406,0.5713,0.5233,0.4499,0.4466,0.4844,0.4591,0.4831,0.5663,0.5068,0.6476,0.5815,0.4779,0.4907,0.5163,0.597,0.5683,0.4487,GO0000285@GO0032266@GO0005739@GO0005770@GO0005773@GO0005774@GO0006644@GO0000433@GO0007033@GO0045324@GO0006896
0.489,0.5159,0.5445,0.5242,0.496,0.4598,0.5694,0.5318,0.5517,0.6055,0.6828,0.6131,0.4119,0.721,0.4618,0.5506,0.5404,0.6122,0.5831,0.4345,GO0003674@GO0005739@GO0005935@GO0005737@GO0007015
0.4932,0.4771,0.4594,0.5281,0.505,0.4657,0.4104,0.4868,0.4508,0.4686,0.9319,0.7851,0.4777,0.7731,0.5552,0.6667,0.6765,0.7848,0.4964,0.4106,GO0016407@GO0000790@GO0006260@GO0006281@GO0007064
0.5506,0.5126,0.588,0.5935,0.6053,0.3996,0.3765,0.3929,0.4729,0.4879,0.6971,0.6018,0.4968,0.7613,0.5196,0.6484,0.6371,0.6743,0.5774,0.3688,GO0003735@GO0005842@GO0006412
0.2601,0.5267,0.5386,0.5242,0.5668,0.496,0.4965,0.5059,0.6232,0.5749,0.5269,0.457,0.3588,0.6941,0.6851,0.5123,0.5327,0.597,0.4281,0.346,GO0005215@GO0005743@GO0006810
0.4324,0.5076,0.4094,0.5081,0.4352,0.3193,0.4494,0.6118,0.4803,0.5378,0.647,0.5588,0.4268,0.7092,0.4116,0.4352,0.4346,0.5424,0.5396,0.4663,GO0004175@GO0019774@GO0006511
0.5405,0.4656,0.5625,0.5589,0.5,0.4317,0.3153,0.2212,0.3842,0.4879,0.6631,0.6176,0.5202,0.6958,0.3867,0.5401,0.5523,0.5848,0.7266,0.5455,GO0005515@GO0030126@GO0006888@GO0006890
0.5676,0.4847,0.6281,0.6582,0.6093,0.5602,0.4941,0.4518,0.4729,0.4605,0.7312,0.5905,0.5541,0.6622,0.4503,0.571,0.6471,0.6212,0.7122,0.4457,GO0003729@GO0005737@GO0000288@GO0001308@GO0008104
0.5068,0.5916,0.5062,0.5774,0.4534,0.3333,0.3882,0.44,0.2931,0.4444,0.6487,0.5679,0.5244,0.6504,0.5746,0.6049,0.5588,0.6424,0.5144,0.4076,GO0008605@GO0005956@GO0006468@GO0030468@GO0006873@GO0000082@GO0000086@GO0006974@GO0000501@GO0006356@GO0006359
0.5405,0.5382,0.625,0.5751,0.5445,0.2711,0.2918,0.4094,0.3596,0.5491,0.672,0.7919,0.5563,0.6723,0.4613,0.5648,0.5131,0.5788,0.6007,0.4985,GO0016455@GO0000119@GO0006366@GO0000723@GO0042493
0.3919,0.4695,0.6125,0.4273,0.7004,0.1687,0.3843,0.4871,0.1724,0.4863,0.7312,0.6199,0.518,0.7529,0.6077,0.8735,0.7484,0.7333,0.3849,0.3138,GO0003674@GO0005730@GO0006364@GO0042254
0.4764,0.4847,0.425,0.5289,0.4656,0.6064,0.3788,0.5882,0.5419,0.4493,0.7455,0.6109,0.4544,0.7227,0.4392,0.5123,0.6078,0.6818,0.5216,0.4194,GO0000009@GO0000137@GO0006487
0.5473,0.5649,0.6,0.5104,0.4555,0.2349,0.3929,0.44,0.2414,0.4686,0.6147,0.5543,0.5648,0.6891,0.3785,0.5,0.5,0.5879,0.6799,0.4927,GO0003743@GO0005840@GO0016281@GO0006413
0.5878,0.6679,0.4,0.6305,0.504,0.3353,0.4282,0.4565,0.3571,0.6135,0.7384,0.5973,0.6454,0.6286,0.5359,0.6173,0.5229,0.5727,0.554,0.4751,GO0016439@GO0005575@GO0006400
0.5709,0.6412,0.3844,0.6306,0.5777,0.4964,0.4908,0.469,0.4963,0.4686,0.6505,0.6833,0.5902,0.5748,0.5663,0.5895,0.5523,0.5848,0.5324,0.3754,GO0004376@GO0005783@GO0006490
0.5642,0.5115,0.4312,0.485,0.496,0.2932,0.3765,0.3412,0.3571,0.4767,0.6416,0.5701,0.4713,0.7916,0.547,0.6605,0.6275,0.7091,0.5719,0.346,GO0003735@GO0005842@GO0006412
0.598,0.4885,0.5562,0.6513,0.6174,0.3434,0.5224,0.3576,0.4384,0.5588,0.5179,0.4683,0.4374,0.6017,0.4365,0.7438,0.5882,0.7394,0.6007,0.3548,GO0015220@GO0005886@GO0015871
0.4493,0.5344,0.6344,0.4203,0.6073,0.3153,0.3153,0.5671,0.17,0.4428,0.6846,0.6561,0.5435,0.6723,0.5746,0.7963,0.7386,0.7697,0.5216,0.2698,GO0004004@GO0005730@GO0006365@GO0000027
0.5439,0.5267,0.575,0.5003,0.4208,0.4073,0.2953,0.4102,0.388,0.4702,0.7616,0.6765,0.5393,0.5714,0.4006,0.4969,0.5948,0.6455,0.6079,0.4047,GO0004535@GO0031251@GO0005737@GO0006301@GO0031124
0.5135,0.5076,0.6187,0.5671,0.5196,0.4678,0.4056,0.4842,0.4633,0.7311,0.6935,0.5294,0.5754,0.5798,0.3591,0.3704,0.402,0.5091,0.5468,0.4751,GO0003700@GO0005634@GO0000083
0.4662,0.5687,0.55,0.5219,0.4838,0.3012,0.3482,0.5718,0.2266,0.5121,0.724,0.6154,0.4544,0.7277,0.5773,0.6019,0.549,0.6,0.5036,0.3988,GO0000049@GO0017102@GO0005737@GO0006418@GO0006409
0.5101,0.5534,0.5125,0.5727,0.5101,0.3735,0.4071,0.5106,0.2414,0.525,0.5932,0.4932,0.4374,0.6353,0.5967,0.5556,0.6144,0.6939,0.3921,0.3196,GO0004679@GO0043539@GO0005641@GO0031588@GO0005634@GO0005886@GO0005737@GO0006468@GO0007031@GO0001302@GO0045722@GO0006357
0.5439,0.5191,0.5469,0.7021,0.4453,0.3614,0.4706,0.4024,0.4803,0.3494,0.5394,0.6222,0.603,0.6353,0.4282,0.4475,0.3301,0.5667,0.6727,0.563,GO0004489@GO0003735@GO0005762@GO0005739@GO0005737@GO0000097@GO0006555@GO0006412
0.4527,0.3893,0.5719,0.552,0.5121,0.2972,0.3765,0.3929,0.3695,0.5684,0.6183,0.5452,0.4161,0.7782,0.4724,0.6759,0.5359,0.6939,0.4784,0.3666,GO0003674@GO0005634@GO0006281@GO0006366@GO0000723
0.4223,0.5115,0.5344,0.5266,0.4879,0.488,0.3812,0.3059,0.4704,0.5153,0.7778,0.6448,0.4692,0.6622,0.5552,0.7346,0.6569,0.5576,0.518,0.2962,GO0016298@GO0005575@GO0006629
0.5169,0.4847,0.5562,0.5404,0.4109,0.2269,0.2235,0.2965,0.2857,0.3865,0.6685,0.5317,0.4989,0.721,0.6381,0.7623,0.7745,0.6394,0.5108,0.2786,GO0042602@GO0004107@GO0005737@GO0009073
0.3784,0.5153,0.6094,0.5497,0.5445,0.259,0.3106,0.4824,0.3768,0.5072,0.6577,0.5701,0.4692,0.6504,0.4807,0.5093,0.6438,0.6091,0.6655,0.4692,GO0043141@GO0031011@GO0006281@GO0006338@GO0006366
0.5507,0.5076,0.55,0.6513,0.4494,0.3956,0.5365,0.5647,0.399,0.4155,0.5806,0.4367,0.4522,0.763,0.3674,0.5062,0.4641,0.6394,0.7554,0.478,GO0000150@GO0004534@GO0004536@GO0000932@GO0005737@GO0006402@GO0006365@GO0000742@GO0000723@GO0007089@GO0030447@GO0043330
0.4392,0.542,0.45,0.6536,0.6215,0.5321,0.6118,0.6659,0.468,0.5668,0.509,0.595,0.5563,0.7697,0.5083,0.3735,0.4673,0.6061,0.554,0.5015,GO0004674@GO0000407@GO0005829@GO0006914@GO0016050
0.527,0.6221,0.4562,0.6189,0.5547,0.3735,0.3835,0.5765,0.3916,0.5137,0.5,0.5588,0.5966,0.7193,0.4282,0.4846,0.4444,0.6152,0.5827,0.478,GO0003713@GO0005634@GO0005737@GO0000902@GO0000074@GO0030437@GO0001300@GO0007624@GO0006855@GO0045449
0.652,0.5038,0.6469,0.6674,0.498,0.255,0.1412,0.4235,0.2143,0.5185,0.724,0.6765,0.5648,0.6907,0.5746,0.6914,0.6797,0.7818,0.5216,0.2962,GO0003735@GO0005843@GO0006412
0.5777,0.4122,0.6312,0.6282,0.5769,0.3494,0.2212,0.4165,0.3202,0.5137,0.5932,0.5204,0.4204,0.7916,0.4448,0.5648,0.5065,0.6212,0.4964,0.4194,GO0004129@GO0030234@GO0005751@GO0005739@GO0009060
0.473,0.5916,0.4344,0.515,0.5182,0.4257,0.4894,0.5482,0.4852,0.4251,0.6039,0.3959,0.2887,0.7664,0.5028,0.5988,0.5654,0.6576,0.5612,0.478,GO0004003@GO0003682@GO0005656@GO0042555@GO0005634@GO0005737@GO0006270@GO0006268
0.5,0.6603,0.3875,0.7113,0.6296,0.5643,0.5976,0.5929,0.4138,0.5105,0.5627,0.4774,0.5202,0.7798,0.453,0.4846,0.4869,0.6364,0.6259,0.3431,GO0005198@GO0030125@GO0006897
0.5473,0.5344,0.625,0.5912,0.5283,0.261,0.3059,0.4612,0.3227,0.5282,0.6183,0.6199,0.5902,0.6235,0.3785,0.5062,0.4608,0.6,0.6475,0.4985,GO0016563@GO0016602@GO0005634@GO0006350@GO0006109
0.4865,0.5496,0.5781,0.5753,0.492,0.3921,0.4452,0.4655,0.4058,0.4364,0.5842,0.4729,0.4862,0.6252,0.4337,0.5432,0.5523,0.6091,0.6439,0.3695,GO0008262@GO0005635@GO0006611
0.5676,0.5344,0.5906,0.5214,0.504,0.4076,0.3325,0.4693,0.4291,0.4686,0.6129,0.5679,0.5563,0.7832,0.4862,0.6358,0.5261,0.6606,0.5324,0.3607,GO0004818@GO0017102@GO0005737@GO0006424
0.4932,0.6641,0.4219,0.6744,0.6113,0.5462,0.5765,0.4447,0.5493,0.6795,0.6093,0.5,0.4331,0.5479,0.4751,0.5957,0.5752,0.5758,0.5504,0.4516,GO0003674@GO0000795@GO0007129@GO0007130
0.4561,0.5916,0.3969,0.6282,0.6073,0.5462,0.5271,0.5341,0.5394,0.5539,0.6272,0.4683,0.448,0.5361,0.5028,0.5772,0.5294,0.5152,0.5432,0.5073,GO0003678@GO0005634@GO0006268@GO0007129@GO0007126
0.4595,0.4542,0.625,0.5374,0.4595,0.3931,0.3654,0.5344,0.3605,0.4541,0.6649,0.5973,0.552,0.6655,0.3867,0.5525,0.5392,0.5212,0.5863,0.4721,GO0016251@GO0005674@GO0006367
0.4459,0.4313,0.6437,0.5242,0.4879,0.3675,0.3412,0.5318,0.4778,0.6216,0.6756,0.69,0.5096,0.6639,0.4641,0.6728,0.5196,0.6455,0.5,0.393,GO0000386@GO0031202@GO0005681@GO0046540@GO0000350@GO0000398
0.5,0.5496,0.4688,0.5427,0.8279,0.4157,0.3694,0.3812,0.3768,0.4976,0.7294,0.5814,0.4628,0.6622,0.5801,0.5432,0.5523,0.6455,0.5036,0.3372,GO0004124@GO0005739@GO0005741@GO0008150
