X2,X19,X20,X21,X27,X37,X41,X42,X43,X47,X49,X50,X56,X64,X67,X68,X69,X70,X72,X76,classe
0.4261,0.3784,0.4924,0.5062,0.552,0.5161,0.5506,0.4894,0.4778,0.438,0.5771,0.5271,0.6235,0.1298,0.5414,0.5895,0.5686,0.5939,0.4892,0.4692,GO0015225@GO0005886@GO0015878
0.371,0.3953,0.5802,0.525,0.5127,0.4237,0.4094,0.5929,0.564,0.5121,0.543,0.5701,0.721,0.3059,0.4586,0.5278,0.5588,0.603,0.5216,0.4751,GO0000149@GO0005886@GO0005934@GO0005935@GO0006906@GO0006904@GO0006887
0.3978,0.4459,0.5276,0.5719,0.5566,0.5723,0.3859,0.6282,0.4236,0.43,0.4516,0.4548,0.7076,0.3843,0.3867,0.4691,0.5621,0.5273,0.5396,0.5367,GO0030276@GO0030121@GO0006896
0.3737,0.4426,0.4809,0.6187,0.5242,0.508,0.4565,0.52,0.5369,0.5395,0.4624,0.5566,0.6387,0.3445,0.4503,0.537,0.5425,0.4848,0.5468,0.4252,GO0003674@GO0005619@GO0030476
0.4946,0.4392,0.5725,0.5094,0.5612,0.4016,0.5718,0.5412,0.4507,0.467,0.5466,0.5204,0.7815,0.3033,0.5525,0.5494,0.4902,0.5727,0.5108,0.4927,GO0043139@GO0003724@GO0008094@GO0008186@GO0003717@GO0005634@GO0006369@GO0006365@GO0008033@GO0016180@GO0043144
0.703,0.6858,0.7519,0.4406,0.7598,0.4859,0.5224,0.2871,0.4655,0.3414,0.7545,0.6493,0.5748,0.1735,0.5055,0.5432,0.6078,0.7152,0.6906,0.4223,GO0005034@GO0030427@GO0005887@GO0001402@GO0030468@GO0006970
0.4892,0.4324,0.645,0.4469,0.7136,0.4157,0.3835,0.3459,0.3719,0.3639,0.6649,0.6787,0.4134,0.3239,0.453,0.5525,0.5098,0.7152,0.7842,0.0587,GO0003777@GO0005200@GO0005871@GO0005816@GO0005876@GO0007020@GO0000092
0.4677,0.5,0.2901,0.4406,0.5081,0.5201,0.2165,0.1882,0.5148,0.467,0.7222,0.6425,0.7832,0.2339,0.5083,0.7407,0.7908,0.7818,0.6367,0.305,GO0003893@GO0008622@GO0005657@GO0000731@GO0006289@GO0006298@GO0006348@GO0006272@GO0006273
0.4234,0.5135,0.5992,0.5812,0.5935,0.51,0.3035,0.5506,0.3916,0.4509,0.7312,0.6131,0.5882,0.2147,0.5055,0.8086,0.8007,0.6879,0.5683,0.2141,GO0003723@GO0005515@GO0005842@GO0005829@GO0000027@GO0042254@GO0000055
0.0914,0.3446,0.5649,0.2062,0.3718,0.2229,0.7224,0.8353,0.9901,0.7407,0.81,0.6629,0.6605,0.3817,0.4475,0.4414,0.3268,0.397,0.6007,0.5718,GO0016298@GO0005199@GO0009277@GO0007047
0.3737,0.5777,0.4962,0.5844,0.2794,0.4679,0.5176,0.3929,0.431,0.4976,0.6487,0.5181,0.7546,0.3728,0.4696,0.5988,0.4869,0.5152,0.4964,0.4809,GO0003674@GO0005739@GO0005759@GO0009097@GO0000002
0.5336,0.6047,0.4962,0.4156,0.5681,0.488,0.28,0.3365,0.3522,0.4621,0.7366,0.6719,0.7176,0.2982,0.3895,0.6327,0.768,0.7636,0.759,0.4223,GO0016538@GO0005634@GO0005737@GO0000079
0.3656,0.5034,0.522,0.6625,0.5774,0.4538,0.4306,0.4588,0.4187,0.6184,0.6595,0.5317,0.4588,0.3946,0.3812,0.5864,0.6013,0.6212,0.5863,0.4487,GO0000014@GO0000739@GO0000110@GO0005634@GO0000735@GO0000736@GO0006296@GO0000710@GO0006312
0.4099,0.5101,0.4008,0.5375,0.5012,0.4538,0.3812,0.4776,0.4113,0.5862,0.353,0.3032,0.7025,0.2841,0.4917,0.5062,0.5098,0.6394,0.6187,0.5308,GO0003842@GO0005739@GO0006537@GO0010133
0.3468,0.4899,0.4275,0.6469,0.3233,0.4116,0.3388,0.3765,0.4064,0.4976,0.6075,0.5452,0.6706,0.3509,0.4807,0.5864,0.5948,0.6515,0.5504,0.3812,GO0003735@GO0005761@GO0005739@GO0009060@GO0006412
0.4449,0.5169,0.4542,0.5875,0.515,0.4639,0.4941,0.5882,0.3861,0.4863,0.6792,0.5995,0.6689,0.3817,0.3867,0.5031,0.5065,0.5788,0.6223,0.5103,GO0003709@GO0000126@GO0006384
0.4112,0.4696,0.4962,0.4969,0.5861,0.4714,0.4447,0.4859,0.4203,0.5926,0.5591,0.5362,0.5966,0.4087,0.489,0.4537,0.4967,0.6394,0.4604,0.4428,GO0004428@GO0005634@GO0006020
0.3831,0.4696,0.5153,0.6187,0.5289,0.5261,0.4282,0.6494,0.5345,0.504,0.69,0.5905,0.5714,0.3638,0.5276,0.6698,0.5327,0.6424,0.5576,0.3519,GO0031202@GO0005681@GO0000348@GO0000389
0.4973,0.2973,0.5573,0.4344,0.5012,0.498,0.4165,0.5835,0.5443,0.306,0.6864,0.5611,0.6672,0.3715,0.4917,0.6512,0.5817,0.6667,0.5324,0.3343,GO0005200@GO0005816@GO0005824@GO0007020@GO0007052
0.4503,0.3142,0.521,0.5503,0.545,0.4759,0.4235,0.6494,0.2241,0.4477,0.6882,0.5769,0.7227,0.3252,0.4696,0.5586,0.5196,0.6061,0.554,0.5132,GO0008301@GO0003688@GO0003702@GO0005634@GO0000790@GO0006270@GO0006357
0.4126,0.4257,0.6565,0.5625,0.6513,0.502,0.3906,0.5741,0.4286,0.4847,0.5376,0.5566,0.6706,0.4884,0.3564,0.466,0.4477,0.6879,0.5719,0.4311,GO0003674@GO0005938@GO0007015@GO0006897
0.3777,0.4257,0.5267,0.475,0.6129,0.4179,0.4202,0.4196,0.4631,0.4444,0.5609,0.4819,0.6857,0.3059,0.5359,0.4444,0.5327,0.5848,0.5612,0.5337,GO0003989@GO0005739@GO0006633
0.4651,0.4764,0.4847,0.6,0.4688,0.3755,0.4282,0.5647,0.335,0.475,0.6075,0.5837,0.7345,0.2172,0.5994,0.6358,0.5752,0.6424,0.6043,0.478,GO0000107@GO0005622@GO0000105@GO0009127
0.3831,0.5541,0.5382,0.4375,0.6813,0.3855,0.5906,0.3224,0.4409,0.57,0.5556,0.491,0.7025,0.2776,0.5083,0.5648,0.5752,0.7455,0.536,0.4047,GO0015664@GO0005739@GO0005887@GO0015890
0.3441,0.4527,0.5038,0.5781,0.4734,0.494,0.4282,0.5153,0.5172,0.4847,0.6577,0.5339,0.6387,0.3882,0.5608,0.6481,0.5719,0.6424,0.446,0.3431,GO0003674@GO0005681@GO0000398
0.3978,0.2905,0.5382,0.5344,0.4965,0.51,0.4541,0.5624,0.4828,0.5024,0.6219,0.5407,0.6084,0.3805,0.4724,0.6142,0.5588,0.5545,0.464,0.3959,GO0003674@GO0035267@GO0000812@GO0005634@GO0005737@GO0006281@GO0006348@GO0043486
0.395,0.402,0.5007,0.5531,0.5358,0.4618,0.36,0.6447,0.5271,0.533,0.5305,0.4412,0.7664,0.383,0.3646,0.4506,0.5033,0.6545,0.6151,0.437,GO0003735@GO0005762@GO0005739@GO0006412
0.2782,0.4324,0.5458,0.6187,0.6559,0.6225,0.4894,0.4706,0.697,0.5765,0.586,0.5928,0.6118,0.6465,0.4171,0.6173,0.5686,0.5909,0.5,0.305,GO0005515@GO0005634@GO0000794@GO0042138@GO0007131
0.3535,0.3953,0.5496,0.5562,0.3995,0.51,0.2565,0.5976,0.3153,0.5056,0.5717,0.4932,0.7311,0.3303,0.4834,0.5093,0.6471,0.5818,0.6906,0.6158,GO0003735@GO0005763@GO0005739@GO0006412
0.7016,0.4324,0.4695,0.4781,0.5173,0.4257,0.3176,0.1012,0.2463,0.5105,0.8405,0.7081,0.6487,0.3817,0.5221,0.5864,0.5654,0.6152,0.5683,0.4545,GO0004190@GO0005199@GO0005886@GO0046658@GO0019538@GO0031505
0.4382,0.4527,0.6145,0.4781,0.5543,0.504,0.3388,0.6894,0.431,0.5266,0.5179,0.5249,0.6773,0.3612,0.4061,0.466,0.5098,0.5576,0.536,0.434,GO0003674@GO0005739@GO0008150
0.4906,0.4764,0.4695,0.6062,0.448,0.4317,0.3365,0.4376,0.4778,0.5604,0.6093,0.4661,0.6891,0.3483,0.3343,0.4167,0.4412,0.5333,0.7698,0.5953,GO0003674@GO0005739@GO0005743@GO0005759@GO0019898@GO0006412@GO0045727
0.3683,0.5,0.5878,0.5594,0.5173,0.5201,0.4094,0.4753,0.4384,0.4396,0.6237,0.543,0.6471,0.2571,0.5884,0.821,0.7288,0.6758,0.5108,0.2991,GO0030696@GO0000014@GO0051908@GO0005575@GO0006281@GO0006400@GO0042254
0.3078,0.4527,0.3969,0.4688,0.6189,0.5181,0.3882,0.48,0.6133,0.5684,0.6434,0.5407,0.7193,0.4023,0.5276,0.6327,0.5752,0.6,0.518,0.3548,GO0004650@GO0005576@GO0045490@GO0007124
0.3468,0.4831,0.3931,0.4656,0.4642,0.5241,0.3294,0.3694,0.5813,0.4831,0.7706,0.5792,0.6286,0.3072,0.4337,0.6728,0.6732,0.7061,0.5899,0.3812,GO0003677@GO0005634@GO0000228@GO0006261@GO0006281@GO0007064@GO0001302
0.4543,0.4899,0.4847,0.4562,0.5335,0.512,0.36,0.4447,0.4655,0.3913,0.629,0.5362,0.7176,0.3638,0.4641,0.5031,0.6176,0.7667,0.5612,0.4428,GO0003729@GO0030530@GO0005634@GO0005737@GO0000184@GO0043488
0.3831,0.4966,0.4389,0.6469,0.6097,0.3956,0.5718,0.5176,0.4729,0.496,0.5538,0.4457,0.7681,0.4216,0.4061,0.5216,0.3824,0.5879,0.6187,0.4809,GO0003674@GO0000139@GO0006895
0.4597,0.5034,0.4008,0.6281,0.6374,0.4498,0.4635,0.4353,0.5961,0.4944,0.6649,0.5249,0.7008,0.3123,0.4061,0.6265,0.5163,0.6485,0.6259,0.4956,GO0005095@GO0005737@GO0007329
0.4167,0.6757,0.5115,0.575,0.5266,0.4839,0.5506,0.36,0.5739,0.4283,0.629,0.509,0.6874,0.3136,0.6464,0.6821,0.4575,0.5848,0.5647,0.4135,GO0005515@GO0000151@GO0005737@GO0000209@GO0006513
0.3737,0.4324,0.4962,0.5219,0.6397,0.4538,0.4094,0.4682,0.4729,0.6039,0.6774,0.6606,0.5513,0.3895,0.4448,0.5895,0.585,0.6182,0.536,0.4223,GO0015116@GO0005886@GO0008272
0.3535,0.4865,0.4733,0.5656,0.4873,0.4297,0.3647,0.5153,0.4483,0.5427,0.5663,0.5023,0.6773,0.4717,0.4669,0.5926,0.4739,0.5485,0.536,0.4604,GO0008565@GO0032266@GO0030904@GO0005768@GO0005829@GO0042147@GO0045053
0.457,0.4662,0.4809,0.6312,0.5035,0.3594,0.48,0.5553,0.3153,0.475,0.5609,0.5136,0.6807,0.473,0.5083,0.642,0.5359,0.6455,0.4424,0.3255,GO0005198@GO0005643@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.3508,0.5135,0.4695,0.5375,0.5381,0.4418,0.1859,0.4047,0.4261,0.4734,0.6487,0.4276,0.7143,0.2699,0.558,0.713,0.7255,0.5909,0.5396,0.3666,GO0004146@GO0005829@GO0006760
0.4368,0.4426,0.4466,0.4656,0.5196,0.4116,0.4376,0.5929,0.468,0.62,0.5681,0.4525,0.6807,0.4769,0.4669,0.3704,0.3693,0.5424,0.5863,0.6012,GO0003873@GO0005737@GO0006003@GO0006110
0.3333,0.4291,0.5534,0.5844,0.5473,0.4257,0.4471,0.4988,0.4877,0.6377,0.6219,0.4615,0.7008,0.6028,0.4669,0.4938,0.5163,0.5515,0.4604,0.3842,GO0005507@GO0005737@GO0010038
0.3468,0.3041,0.4122,0.5031,0.5681,0.453,0.3882,0.5482,0.6281,0.482,0.3029,0.3484,0.6571,0.635,0.6077,0.3951,0.3431,0.5273,0.4604,0.4575,GO0004521@GO0005576@GO0000902
0.3884,0.5203,0.4962,0.575,0.6005,0.4418,0.2471,0.3435,0.4384,0.5056,0.6595,0.5407,0.6067,0.3805,0.5691,0.6204,0.6275,0.6394,0.5755,0.3343,GO0017056@GO0005643@GO0005737@GO0006606
0.4346,0.4628,0.5038,0.6062,0.5797,0.5683,0.4306,0.5929,0.4433,0.43,0.4982,0.4774,0.5513,0.3162,0.5387,0.5926,0.5163,0.5879,0.518,0.4223,GO0004727@GO0005737@GO0006470@GO0000754
0.4261,0.4628,0.3664,0.5625,0.5473,0.4157,0.5365,0.4894,0.4926,0.533,0.6254,0.5475,0.6874,0.3779,0.4088,0.4938,0.451,0.5515,0.6187,0.4897,GO0008565@GO0030904@GO0005768@GO0042147
0.3858,0.4628,0.4959,0.5378,0.5335,0.4418,0.4706,0.6188,0.4335,0.6167,0.4713,0.4163,0.6824,0.3483,0.3923,0.4815,0.5327,0.5939,0.6007,0.5367,GO0005215@GO0005739@GO0005743@GO0006810
0.2366,0.3345,0.5802,0.4656,0.612,0.5582,0.5412,0.6282,0.4828,0.6699,0.7634,0.7217,0.395,0.3355,0.4807,0.6574,0.5131,0.7,0.5755,0.1173,GO0016491@GO0005575@GO0030476
0.3656,0.4088,0.3855,0.625,0.5658,0.4699,0.4353,0.4588,0.4975,0.4219,0.7061,0.5882,0.5983,0.2725,0.5193,0.6265,0.598,0.6333,0.554,0.3754,GO0003992@GO0005739@GO0005759@GO0006526@GO0006592
0.4016,0.4504,0.5021,0.518,0.5953,0.5188,0.4603,0.5089,0.6182,0.5043,0.6846,0.6088,0.6453,0.372,0.4971,0.6017,0.5734,0.6487,0.5527,0.3701,GO0003674@GO0000794@GO0000707@GO0006302@GO0007131
0.5672,0.4324,0.4656,0.5177,0.5958,0.4016,0.3553,0.5835,0.4926,0.4911,0.6953,0.7353,0.6521,0.4524,0.4696,0.537,0.4412,0.5879,0.4784,0.3343,GO0004729@GO0005739@GO0006783
0.4556,0.4493,0.4656,0.5781,0.552,0.3735,0.3459,0.4071,0.4187,0.4928,0.6057,0.4977,0.7008,0.3586,0.4282,0.4599,0.5163,0.6303,0.6691,0.5044,GO0008237@GO0016887@GO0005745@GO0005739@GO0005743@GO0005737@GO0006412@GO0006461@GO0006465@GO0006508@GO0045041
0.3226,0.4786,0.4885,0.5375,0.5704,0.6908,0.6565,0.5882,0.633,0.6634,0.6165,0.5317,0.6504,0.3368,0.4006,0.4568,0.474,0.6636,0.5288,0.4076,GO0016616@GO0005575@GO0019318
0.4677,0.5507,0.5496,0.5906,0.6305,0.1807,0.4635,0.56,0.3399,0.4767,0.6075,0.4683,0.6639,0.3689,0.4116,0.6759,0.5261,0.6636,0.5827,0.4399,GO0000030@GO0005794@GO0006487@GO0007047
0.4261,0.3885,0.4656,0.4469,0.5543,0.5241,0.4118,0.4,0.399,0.6119,0.5986,0.552,0.6235,0.455,0.5028,0.4784,0.4379,0.5364,0.5647,0.4633,GO0008131@GO0005737@GO0006598@GO0015940
0.4731,0.5507,0.5649,0.7187,0.5469,0.4353,0.3955,0.5349,0.4089,0.4992,0.595,0.5158,0.563,0.3779,0.3757,0.6173,0.5523,0.6121,0.6367,0.5718,GO0016251@GO0016514@GO0006338
0.2876,0.2973,0.6679,0.5531,0.552,0.3835,0.4965,0.5765,0.5369,0.5217,0.5197,0.3281,0.7832,0.3638,0.4945,0.5432,0.5196,0.5636,0.5324,0.4399,GO0016251@GO0005669@GO0006367@GO0000114
0.5578,0.5101,0.2519,0.2875,0.4919,0.3695,0.3859,0.2588,0.3547,0.4138,0.9014,0.81,0.6891,0.3368,0.5221,0.7222,0.6438,0.7667,0.5863,0.1613,GO0003889@GO0005658@GO0005739@GO0005657@GO0000731@GO0006279@GO0006270@GO0006273
0.5484,0.3953,0.416,0.5219,0.6328,0.4197,0.4118,0.2706,0.4335,0.5266,0.6559,0.5995,0.6538,0.4537,0.6077,0.6512,0.6438,0.7788,0.482,0.1378,GO0015275@GO0005783@GO0005886@GO0006816
0.457,0.5405,0.3702,0.55,0.6744,0.4498,0.5247,0.5459,0.4901,0.4461,0.595,0.4548,0.8521,0.2211,0.5718,0.5216,0.5817,0.6758,0.6115,0.5367,GO0005471@GO0005739@GO0005743@GO0009060@GO0009061@GO0015866@GO0015867@GO0006839
0.4798,0.4628,0.5038,0.5219,0.642,0.5683,0.4094,0.4188,0.3818,0.4509,0.681,0.586,0.6857,0.1941,0.3619,0.6389,0.5458,0.6242,0.6475,0.3783,GO0003674@GO0005783@GO0045045
0.3226,0.4291,0.4427,0.4312,0.6536,0.5783,0.7224,0.4918,0.5862,0.6087,0.6201,0.69,0.6454,0.6041,0.5939,0.4198,0.2059,0.3788,0.5216,0.5396,GO0005353@GO0005355@GO0015578@GO0005886@GO0008645
0.3925,0.3885,0.542,0.4719,0.4111,0.3936,0.3788,0.5741,0.3695,0.5845,0.5663,0.4638,0.6454,0.3406,0.4088,0.5185,0.4771,0.603,0.6043,0.4868,GO0016874@GO0005739@GO0009249
0.4516,0.5777,0.8206,0.5031,0.571,0.4445,0.422,0.4523,0.437,0.4767,0.6452,0.5452,0.7513,0.2866,0.4945,0.6235,0.6209,0.6697,0.6547,0.4106,GO0004820@GO0005739@GO0005737@GO0006426@GO0006353
0.4073,0.5473,0.5153,0.5812,0.581,0.4779,0.4464,0.5004,0.4757,0.4734,0.4355,0.595,0.6101,0.383,0.4337,0.4815,0.3758,0.5727,0.6871,0.5425,GO0003700@GO0005634@GO0006350@GO0009410@GO0042493
0.2957,0.5338,0.4618,0.3719,0.4665,0.484,0.4413,0.4889,0.5067,0.4831,0.6027,0.586,0.4857,0.4023,0.5249,0.5309,0.5229,0.6606,0.5576,0.2463,GO0004197@GO0005575@GO0016485
0.2957,0.4459,0.3664,0.5469,0.4827,0.3675,0.2918,0.5694,0.4975,0.723,0.6039,0.595,0.642,0.599,0.3398,0.2469,0.268,0.4182,0.6043,0.6129,GO0003674@GO0005753@GO0015986@GO0009269
0.3508,0.4595,0.5115,0.5,0.582,0.5301,0.4191,0.4494,0.7192,0.4734,0.5735,0.5158,0.7076,0.4113,0.5359,0.5154,0.5065,0.6909,0.6547,0.0909,GO0003674@GO0005634@GO0006348
0.3629,0.4595,0.4389,0.55,0.5127,0.4398,0.4659,0.6024,0.4187,0.5781,0.7079,0.6629,0.637,0.3882,0.4171,0.5679,0.4281,0.603,0.5791,0.4428,GO0004842@GO0005515@GO0005680@GO0008054@GO0031145@GO0016567@GO0000022@GO0000070@GO0007091
0.5672,0.469,0.4695,0.5219,0.5497,0.6124,0.5271,0.3953,0.6232,0.6006,0.6864,0.6968,0.5227,0.5219,0.4199,0.2099,0.4706,0.6152,0.4496,0.5396,GO0003674@GO0005575@GO0008150
0.457,0.5743,0.6908,0.4812,0.4388,0.2771,0.3506,0.6588,0.3153,0.5233,0.5179,0.4638,0.6924,0.3098,0.4586,0.4938,0.6013,0.6758,0.5791,0.4399,GO0003735@GO0005763@GO0005739@GO0006412
0.3441,0.4764,0.4504,0.6906,0.5704,0.506,0.4612,0.4541,0.4877,0.5604,0.6165,0.5294,0.6252,0.3278,0.4917,0.6667,0.6471,0.6788,0.6547,0.3607,GO0015230@GO0005739@GO0015883
0.4368,0.5405,0.5153,0.5,0.5935,0.5763,0.5082,0.5812,0.5862,0.3768,0.5161,0.4095,0.8034,0.4293,0.4834,0.4043,0.4608,0.4515,0.5504,0.5484,GO0003700@GO0005634@GO0007124@GO0045944
0.4073,0.5101,0.4504,0.4812,0.6236,0.5161,0.6047,0.48,0.5074,0.591,0.5824,0.5498,0.7345,0.4434,0.511,0.571,0.4314,0.6121,0.3993,0.3578,GO0004672@GO0005816@GO0005935@GO0006468@GO0007096@GO0000910
0.3737,0.5236,0.4984,0.5781,0.7113,0.5341,0.5129,0.5012,0.5099,0.5749,0.6219,0.5543,0.5849,0.3933,0.453,0.5648,0.4641,0.5758,0.5647,0.4516,GO0003674@GO0005575@GO0008150
0.3804,0.4662,0.6374,0.5344,0.4919,0.4518,0.2894,0.6988,0.4778,0.5201,0.4462,0.3891,0.7294,0.3162,0.2873,0.4969,0.5719,0.7061,0.6475,0.4721,GO0003735@GO0005762@GO0005739@GO0009060@GO0006412
0.5242,0.6014,0.6794,0.4844,0.4642,0.4237,0.2894,0.4188,0.4631,0.5153,0.5896,0.4412,0.7244,0.3278,0.4641,0.5556,0.3758,0.5697,0.6259,0.4487,GO0003674@GO0005783@GO0042175@GO0030433
0.4336,0.4223,0.3206,0.5062,0.8661,0.6205,0.6047,0.4424,0.6281,0.6715,0.6308,0.6538,0.6269,0.392,0.4365,0.5617,0.6732,0.6121,0.5755,0.2991,GO0015105@GO0005887@GO0015700
0.3978,0.4966,0.5076,0.5719,0.6397,0.5643,0.5106,0.5835,0.4901,0.438,0.5806,0.5543,0.6387,0.3239,0.4945,0.5309,0.5261,0.6515,0.5755,0.3138,GO0003674@GO0005643@GO0005634@GO0007094@GO0006913
0.3078,0.4831,0.4618,0.5781,0.5289,0.5743,0.6353,0.5412,0.7094,0.6345,0.5502,0.4593,0.7429,0.3736,0.4227,0.4938,0.402,0.5364,0.7086,0.3021,GO0003674@GO0005575@GO0008150
0.4677,0.4764,0.687,0.5031,0.5266,0.4237,0.4024,0.5176,0.2931,0.4219,0.7258,0.586,0.6622,0.3355,0.5746,0.6327,0.6078,0.6667,0.4892,0.3666,GO0003893@GO0008623@GO0008622@GO0006348@GO0006272@GO0006273
0.4664,0.5439,0.4656,0.6219,0.6005,0.5341,0.4988,0.4941,0.5,0.525,0.7885,0.6833,0.6487,0.2352,0.5497,0.6636,0.5654,0.6333,0.6259,0.5073,GO0008320@GO0005643@GO0005737@GO0042493@GO0006606@GO0008361
0.4234,0.4155,0.4389,0.4469,0.5196,0.4137,0.3694,0.3341,0.3768,0.5217,0.672,0.5588,0.7328,0.3149,0.4724,0.6265,0.5948,0.6273,0.5863,0.2874,GO0003674@GO0005634@GO0005737@GO0000282
0.4301,0.4595,0.5496,0.6688,0.5328,0.4273,0.4039,0.5049,0.4416,0.4654,0.6219,0.5271,0.6739,0.3728,0.4503,0.5401,0.5719,0.6212,0.5863,0.4252,GO0016944@GO0016593@GO0005634@GO0016571@GO0006368@GO0006366@GO0000723
0.3804,0.4223,0.3931,0.5187,0.455,0.3916,0.2894,0.3459,0.3867,0.4589,0.6183,0.4796,0.7681,0.383,0.3315,0.4352,0.4575,0.5121,0.6835,0.6012,GO0003674@GO0005737@GO0009306
0.3602,0.402,0.626,0.5812,0.6443,0.4518,0.5082,0.6071,0.4631,0.6006,0.6165,0.6063,0.5782,0.3509,0.5193,0.5617,0.5621,0.6485,0.4712,0.434,GO0016831@GO0016563@GO0005634@GO0005829@GO0009228@GO0045944
0.4352,0.3514,0.2481,0.5438,0.5266,0.4739,0.5224,0.4471,0.5936,0.628,0.681,0.5023,0.8471,0.3676,0.4503,0.5031,0.5131,0.5848,0.5216,0.6686,GO0008599@GO0000164@GO0005979
0.3226,0.4223,0.6374,0.6,0.5219,0.3996,0.3082,0.4118,0.2635,0.4493,0.6201,0.5068,0.7966,0.2584,0.5635,0.6759,0.6503,0.6727,0.6763,0.434,GO0003674@GO0005634@GO0006644
0.254,0.5507,0.4656,0.5031,0.2979,0.5683,0.7129,0.6353,0.697,0.7021,0.7545,0.6674,0.5412,0.3213,0.511,0.5802,0.6144,0.7758,0.4892,0.346,GO0004674@GO0005634@GO0005628@GO0005737@GO0006468@GO0030476@GO0030437
0.3078,0.3784,0.4046,0.6094,0.6536,0.5141,0.5059,0.4141,0.6749,0.752,0.69,0.6765,0.6535,0.3985,0.6685,0.5741,0.5784,0.7061,0.3993,0.1202,GO0003674@GO0005575@GO0008150
0.4462,0.3953,0.5297,0.5531,0.7044,0.6064,0.5506,0.5318,0.6133,0.62,0.7491,0.6176,0.6403,0.356,0.4641,0.7037,0.6111,0.6576,0.4245,0.2962,GO0004338@GO0009277@GO0030437
0.4341,0.4899,0.4962,0.4938,0.6744,0.4839,0.52,0.4024,0.5172,0.3913,0.6918,0.6516,0.6185,0.3907,0.4061,0.4198,0.5261,0.6455,0.6079,0.4047,GO0015088@GO0000329@GO0015677@GO0015680
0.4167,0.6115,0.5,0.5656,0.6212,0.4137,0.4988,0.5482,0.3744,0.4396,0.6326,0.4615,0.6958,0.3329,0.4613,0.5895,0.3856,0.4848,0.6547,0.5132,GO0008139@GO0005829@GO0007049@GO0006609
0.4422,0.5236,0.5,0.625,0.6259,0.2972,0.4753,0.3294,0.2488,0.4911,0.6971,0.5928,0.7311,0.3779,0.4669,0.6142,0.5458,0.6667,0.4928,0.393,GO0043141@GO0000812@GO0031011@GO0005634@GO0006338@GO0006365@GO0016074@GO0006357
0.461,0.5304,0.5573,0.5781,0.7298,0.4137,0.5929,0.52,0.4532,0.4622,0.5878,0.4321,0.7193,0.2956,0.4475,0.5093,0.5392,0.5485,0.6763,0.5337,GO0003872@GO0005945@GO0005739@GO0005737@GO0006096
0.4462,0.5439,0.5305,0.3188,0.7067,0.4096,0.5506,0.6965,0.4828,0.4364,0.6523,0.543,0.7345,0.1555,0.5608,0.6883,0.6895,0.7061,0.6115,0.4223,GO0004824@GO0005737@GO0006430
0.4194,0.527,0.6908,0.5656,0.8268,0.5984,0.6141,0.7388,0.734,0.4767,0.5753,0.5701,0.5681,0.365,0.4006,0.4444,0.5719,0.6182,0.5683,0.4721,GO0003700@GO0016564@GO0005634@GO0006260@GO0000074
0.3653,0.3311,0.5687,0.4594,0.5473,0.5261,0.4965,0.3435,0.4512,0.6699,0.6487,0.6787,0.6336,0.3213,0.3232,0.3796,0.3529,0.5182,0.7014,0.4751,GO0004108@GO0005739@GO0005759@GO0006099@GO0006101@GO0019541
0.4516,0.4189,0.4389,0.4656,0.612,0.4137,0.3294,0.4259,0.367,0.5137,0.7401,0.6267,0.6504,0.3522,0.5829,0.6914,0.6601,0.7455,0.4928,0.3196,GO0004674@GO0031431@GO0005634@GO0006468@GO0006270
0.4339,0.4324,0.4733,0.5812,0.455,0.3936,0.3388,0.5694,0.3818,0.562,0.6111,0.5294,0.5664,0.4422,0.4448,0.6173,0.5556,0.5818,0.4353,0.3079,GO0004115@GO0005634@GO0005737@GO0019933
0.3306,0.4122,0.4656,0.6125,0.545,0.3614,0.6588,0.4918,0.5616,0.401,0.5914,0.3665,0.7697,0.2147,0.4033,0.3302,0.5196,0.4909,0.7374,0.5806,GO0005337@GO0005622@GO0016020@GO0015858
0.4032,0.375,0.4695,0.5875,0.5104,0.492,0.56,0.4659,0.6133,0.5121,0.552,0.5339,0.684,0.446,0.5249,0.5926,0.5882,0.6758,0.3921,0.2727,GO0016491@GO0005575@GO0008152
0.3952,0.5541,0.4427,0.2937,0.4665,0.3936,0.1576,0.5388,0.3153,0.4203,0.6183,0.4208,0.7697,0.3509,0.4751,0.7747,0.7386,0.6667,0.5108,0.3607,GO0003899@GO0005665@GO0005666@GO0005736@GO0006360@GO0006366@GO0006383
0.422,0.4561,0.3855,0.5094,0.3279,0.3655,0.5224,0.4259,0.633,0.6087,0.5806,0.5362,0.7126,0.2802,0.326,0.5648,0.5359,0.6879,0.6619,0.5073,GO0008495@GO0005739@GO0006784
0.3508,0.6486,0.4962,0.3656,0.5797,0.4257,0.4988,0.5835,0.4975,0.4992,0.6398,0.5226,0.7311,0.3702,0.489,0.6451,0.5882,0.6727,0.6511,0.2053,GO0005198@GO0005789@GO0030127@GO0019898@GO0006914@GO0006901@GO0016192
0.422,0.6149,0.6374,0.6031,0.6744,0.4478,0.4965,0.44,0.4581,0.4622,0.5305,0.491,0.5933,0.3265,0.3481,0.5309,0.4673,0.5303,0.6799,0.5484,GO0016274@GO0005935@GO0000086@GO0000074
0.4194,0.3953,0.4504,0.4812,0.6882,0.4458,0.3741,0.4988,0.569,0.5717,0.509,0.5611,0.6454,0.5578,0.4392,0.4568,0.4706,0.5455,0.5216,0.393,GO0005097@GO0005737@GO0016192
